Seoul,8.952929855803054,0.5284500122070312
Busan,6.03099921302999,0.3560614585876465
Daegu,4.950933410800795,0.8456730842590332
Incheon,6.315937881231898,0.776300311088562
Gwangju,4.60493343176758,0.6242929697036743
Daejeon,4.952162977109646,0.7307971715927124
Ulsan,4.044150831116987,0.2563784718513489
Sejong,10.625382719439818,0.6465467214584351
Gyeonggi,7.287606931134174,0.7010464668273926
Gangwon,2.3981177896645254,0.8361532688140869
Chungbuk,2.3366281770519177,0.7942257523536682
Chungnam,2.4562461095881045,0.7168725728988647
Jeonbuk,2.603423864603423,0.761328935623169
Jeonnam,1.864911915332752,0.7112090587615967
Gyeongbuk,2.1936094798759,0.5313045978546143
Gyeongnam,2.343643999881627,0.6111531257629395
Jeju,3.5932169643330747,0.4867536425590515
